Network I/O raspberrypi,lo-read-KB/s,eth0-read-KB/s,wlan0-read-KB/s,lo-write-KB/s,eth0-write-KB/s,wlan0-write-KB/s
2024-03-26 19:48:16,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:48:18,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:48:20,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:48:22,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:48:24,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:48:26,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:48:28,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:48:30,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:48:32,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:48:34,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:48:36,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:48:38,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:48:40,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:48:42,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:48:44,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:48:46,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:48:48,0.0,0.0,0.2,0.0,0.0,0.2
2024-03-26 19:48:50,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:48:52,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:48:54,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 19:48:56,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:48:58,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:00,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:02,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:49:04,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:06,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:08,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:49:10,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:12,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:14,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:49:16,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:18,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:20,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:49:22,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:24,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:26,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:49:28,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:30,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:32,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:49:34,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:36,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:38,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:49:40,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:42,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:44,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:49:46,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 19:49:48,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:50,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:49:52,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:54,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:49:56,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:49:58,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:00,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:02,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:50:04,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:06,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:08,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:50:10,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:12,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:50:14,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:16,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:18,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:50:20,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:22,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:24,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:50:26,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:28,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:30,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:50:32,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:34,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:36,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:50:38,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:40,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:42,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:50:44,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:46,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 19:50:48,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:50:50,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:52,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:54,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:50:56,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:50:58,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:51:02,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:04,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:06,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:51:08,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:10,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:12,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:51:14,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:16,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:18,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:51:20,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:22,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:24,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:51:26,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:28,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:30,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:51:32,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:34,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:36,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:51:38,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 19:51:40,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:42,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:51:44,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:46,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:48,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:51:50,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:52,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:51:54,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:56,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:51:58,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:52:00,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:02,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:04,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:52:06,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:08,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:09,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:52:11,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:13,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:52:15,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:17,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:19,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:52:21,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:23,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:25,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:52:27,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:29,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:31,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:52:33,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 19:52:35,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:37,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:52:39,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 19:52:41,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:43,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:52:45,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:47,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:49,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:52:51,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:53,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:55,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:52:57,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:52:59,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:01,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:53:03,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:05,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:07,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:53:09,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:11,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:13,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:53:15,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:17,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:19,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:53:21,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:23,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:25,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:53:27,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:29,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:31,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:53:33,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:35,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:53:37,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:39,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:41,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:53:43,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:45,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:47,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:53:49,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:51,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:53,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:53:55,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:57,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:53:59,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:54:01,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:03,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:05,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:54:07,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:09,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:11,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:54:13,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:15,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:17,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:54:19,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:21,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:23,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:54:25,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 19:54:27,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:29,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:54:31,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 19:54:33,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:35,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:54:37,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:39,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:41,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:54:44,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:46,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:48,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:54:50,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:52,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:54,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:54:56,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:54:58,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:00,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:55:02,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:04,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:06,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:55:08,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:10,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:12,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:55:14,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:16,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:55:18,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:20,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:22,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:55:24,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:26,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:28,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:55:30,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:32,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:34,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:55:36,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:38,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:40,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:55:42,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:44,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:46,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:55:48,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:50,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:52,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:55:54,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:56,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:55:58,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:56:00,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:02,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:04,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:56:06,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:08,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:10,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:56:12,0.0,0.0,0.2,0.0,0.0,0.1
2024-03-26 19:56:14,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:16,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:56:18,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 19:56:20,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:22,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:56:24,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:26,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:28,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:56:30,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:32,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:34,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:56:36,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:38,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:40,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:56:42,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:44,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:46,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:56:48,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:50,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:52,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:56:54,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:56,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:56:58,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:57:00,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:02,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:57:04,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:06,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:08,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:57:10,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:12,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:14,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:57:16,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:18,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 19:57:20,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:57:22,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:24,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 19:57:26,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:57:28,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:30,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:32,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:57:34,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:36,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:38,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:57:40,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:42,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:44,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:57:46,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:48,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:50,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:57:52,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:54,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:57:56,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:57:58,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:00,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:02,0.0,0.0,0.1,0.0,0.0,0.0
2024-03-26 19:58:04,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:06,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:08,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:58:10,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 19:58:12,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:14,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:58:16,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:18,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:20,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:58:22,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:24,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:26,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:58:28,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:30,0.0,0.0,0.1,0.0,0.0,0.0
2024-03-26 19:58:32,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:58:34,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:36,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:58:38,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:40,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:42,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:58:44,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:46,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:48,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:58:50,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:52,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:54,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:58:56,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:58:58,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:59:02,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:04,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:06,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:59:08,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:10,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 19:59:12,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:59:14,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:16,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:18,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:59:20,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:22,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:24,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:59:26,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:28,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:30,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:59:32,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:34,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:36,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:59:38,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:40,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:42,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 19:59:44,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:46,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:48,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:59:50,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:52,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:54,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 19:59:56,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 19:59:58,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 20:00:02,0.0,0.0,0.1,0.0,0.0,0.2
2024-03-26 20:00:04,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:06,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 20:00:08,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:10,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:12,0.0,0.0,0.0,0.0,0.0,0.1
2024-03-26 20:00:14,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:16,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 20:00:18,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:20,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:22,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 20:00:24,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:26,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:28,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 20:00:30,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:32,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:34,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 20:00:36,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:38,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:40,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26 20:00:42,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:44,0.0,0.0,0.1,0.0,0.0,0.1
2024-03-26 20:00:46,0.0,0.0,0.0,0.0,0.0,0.0
